,ticker,year,month,Stock Price on day of recommendation,Stock Price after 4 weeks,Rating_Category,Value,transaction_type_category,percentage_of_market_cap
596,AJG,2013,9,35.1945114135742,36.4961776733398,1.0,-1061255,0.0,2.205330398350292e-05
597,AJG,2013,11,38.5310668945312,38.2585830688476,1.0,-135421,0.0,2.8141039484402176e-06
598,AJG,2014,2,37.5696067810058,39.2131843566894,1.0,-1297097,0.0,2.69541983497548e-05
599,AJG,2014,3,39.8072090148925,37.3474884033203,1.0,-1371802,0.0,2.8506606385034763e-05
600,AJG,2014,10,38.5182609558105,40.9399757385253,1.0,-388587,0.0,8.074994195117055e-06
601,AJG,2015,2,41.3864707946777,41.1971702575683,1.0,-6495862,0.0,0.0001349866570813893
602,AJG,2015,6,41.619140625,41.3756599426269,1.0,-3801569,0.0,7.899963915898028e-05
603,AJG,2016,2,34.0622310638427,36.47826957702635,1.0,-650135,0.0,1.3510072075373692e-05
604,AJG,2016,3,39.3852806091308,40.4569854736328,1.0,-176906,0.5,4.21082265581544e-06
605,AJG,2016,8,44.6033172607421,44.6213188171386,1.0,-912283,0.0,1.8956591649562672e-05
606,AJG,2016,9,46.1455001831054,43.8414039611816,1.0,-1199184,0.0,2.491954078637967e-05
607,AJG,2016,11,46.3269309997558,46.6547088623046,0.0,-926734,0.0,1.9258020852706217e-05
608,AJG,2016,12,45.4483642578125,47.3766975402832,1.0,-139306,0.0,2.8948316865229414e-06
609,AJG,2017,5,50.6756324768066,52.424030303955,1.0,-671061,0.0,1.3944917539208946e-05
610,AJG,2017,8,54.1288681030273,55.6797218322753,1.0,-1206295,0.0,2.5067299686286958e-05
611,AJG,2018,2,62.98503684997555,67.7171401977539,1.0,-1975432,0.0,4.1049822905685745e-05
612,AJG,2018,3,64.05943107604975,65.57443237304685,1.0,-768500,0.0,1.5969745345081687e-05
613,AJG,2018,6,63.0531044006347,65.9688034057617,1.0,600940,1.0,1.248777771073371e-05
614,AJG,2018,8,67.9917449951171,69.3213806152343,1.0,-1959167,0.0,4.071143491153889e-05
615,AJG,2019,4,76.2949066162109,80.079231262207,1.0,-512089,0.0,1.0640948250088629e-05
616,AJG,2019,5,81.8555603027343,84.1988906860351,1.0,-234201,0.0,4.86679495971114e-06
617,AJG,2019,6,85.0817108154296,89.0884246826171,1.0,-102132,0.0,2.122344868684298e-06
618,AJG,2019,7,86.7697830200195,89.2533493041992,1.0,-207000,0.0,4.301544940054534e-06
619,AJG,2019,9,86.6013641357421,87.420181274414,1.0,-1625940,0.0,3.378770038566313e-05
620,AJG,2019,12,93.3418579101562,94.0665893554687,1.0,-4166067,0.0,8.657177547746135e-05
621,AJG,2020,2,98.79194641113256,90.11055374145485,1.0,-2675689,0.0,5.5601925540418346e-05
622,AJG,2020,3,78.6666164398193,80.8156051635742,1.0,-3645761,0.0,7.576040957583651e-05
623,AJG,2020,5,82.3957901000976,94.60908253987623,1.0,-90655,0.0,1.8839520012818557e-06
624,AJG,2020,6,96.64180755615227,102.33630625406867,1.0,-97970,0.0,2.035856800855762e-06
625,AJG,2020,8,103.96000925699799,103.827835083007,0.6666666666666666,-4624045,0.0,9.60907058361287e-05
626,AJG,2020,11,110.28809102376233,117.79934183756467,1.0,-13393571,0.0,0.00027832389961440513
627,AJG,2020,12,127.685646057128,115.553565979003,1.0,-5219428,0.0,0.00010846254132542019
628,AKAM,2012,2,38.060001373291,36.1199989318847,1.0,-5955601,0.0,0.0003301001831115904
629,AKAM,2012,3,36.6599998474121,35.9799995422363,1.0,-5141190,0.0,0.0002849540397066298
630,AKAM,2012,4,34.8150005340576,31.744999885558997,1.0,587918,0.2,0.0003347779023512176
631,AKAM,2012,5,29.1700000762939,29.5599994659423,1.0,-1732569,0.0,9.603251594973329e-05
632,AKAM,2012,7,35.0400009155273,37.1300010681152,1.0,-4273173,0.0,0.00023683600162402053
633,AKAM,2012,8,37.6800003051757,37.9300003051757,1.0,-589640,0.0,3.268060120100556e-05
634,AKAM,2013,2,35.609999338785805,36.31999969482416,1.0,2769421,1.0,0.00015349407621848888
635,AKAM,2013,3,35.06999969482415,34.7950000762939,1.0,-314412,0.5,0.00013299008591106823
636,AKAM,2013,5,46.3600006103515,42.7599983215332,1.0,-2427118,0.0,0.0001345220628417491
637,AKAM,2013,6,45.9099998474121,42.9700012207031,1.0,-1379958,0.0,7.648365976524395e-05
638,AKAM,2013,10,48.935001373291,45.4899997711181,1.0,-4296453,0.0,0.0002381292652747047
639,AKAM,2014,2,52.02999877929685,61.2549991607666,1.0,-7421677,0.0,0.000411320619265
640,AKAM,2014,5,53.47333399454747,55.65999984741203,1.0,-1060633,0.25,0.00011383957256044275
641,AKAM,2014,8,60.5,61.5099983215332,1.0,-440550,0.0,2.441731592513859e-05
642,AKAM,2014,9,61.5400009155273,59.7400016784668,1.0,-7794079,0.0,0.00043198382621284005
643,AKAM,2014,11,62.0299987792968,60.5099983215332,1.0,-6878065,0.14285714285714285,0.00039234348742467047
644,AKAM,2015,4,73.83999888102205,76.90666453043617,1.0,-2110560,0.0,0.00011697694963165277
645,AKAM,2015,5,77.3000030517578,72.8499984741211,1.0,-4223735,0.0,0.0002340989161162515
646,AKAM,2015,6,72.9000015258789,70.1100006103515,1.0,-1752427,0.0,9.712758337962634e-05
647,AKAM,2015,7,69.3000030517578,74.4199981689453,1.0,-135694,0.0,7.52076387135796e-06
648,AKAM,2015,8,71.9000015258789,70.5500030517578,1.0,-6842027,0.0,0.00037921675223945967
649,AKAM,2015,10,62.9099998474121,57.6800003051757,1.0,-115194,0.0,6.38457802507961e-06
650,AKAM,2015,11,60.014999389648395,54.98999977111815,0.5,-1938323,0.0,0.000107430819425
651,AKAM,2016,2,47.9599990844726,55.1899986267089,0.8333333333333334,2043215,0.2,0.00044087590545462986
652,AKAM,2016,3,54.8400001525878,51.3600006103515,1.0,-4069930,0.16666666666666666,0.0003364105071117821
653,AKAM,2016,4,54.849998474121,52.8600006103515,1.0,323985,0.3333333333333333,9.286787994237911e-05
654,AKAM,2016,7,52.73999913533527,53.436665852864536,0.6666666666666666,699689,0.3333333333333333,7.205592495615834e-05
655,AKAM,2016,8,51.9700012207031,52.5,1.0,-1478550,0.2,0.00019276479431886624
656,AKAM,2016,10,67.6999969482421,66.4800033569336,1.0,-3235326,0.14285714285714285,0.0002901324455562105
657,AKAM,2016,12,67.18000030517575,69.5500030517578,1.0,-508197,0.5,0.00013899944425335416
658,AKAM,2017,3,62.9500007629394,58.9500007629394,1.0,-8318997,0.0,0.00046107724297872314
659,AKAM,2017,4,59.75,48.060001373291,0.0,-1096628,0.0,6.078016143387792e-05
660,AKAM,2017,5,51.898333231608035,47.85833422342933,1.0,694099,0.3333333333333333,7.235858771589956e-05
661,AKAM,2017,7,45.4900016784668,45.4199981689453,0.0,1233918,1.0,6.838941569777457e-05
662,AKAM,2017,9,46.1699981689453,50.5,1.0,999687,1.0,5.540729442861584e-05
663,AKAM,2017,10,54.0,55.6899986267089,1.0,-463870,0.16666666666666666,0.00013653974399934233
664,AKAM,2018,2,64.79000282287598,69.84999847412105,0.75,-564810,0.0,3.1304379089042164e-05
665,AKAM,2018,3,74.37400054931636,70.60199890136717,1.0,-350000,0.0,1.939861666961413e-05
666,AKAM,2018,5,70.8399963378906,75.8199996948242,1.0,-1563950,0.0,8.668133297269436e-05
667,AKAM,2018,7,79.75,72.5100021362304,1.0,-8493998,0.0,0.0004707765884479343
668,AKAM,2018,8,71.81499862670896,75.9900016784668,1.0,-3673081,0.0,0.00020357916506908585
669,AKAM,2018,9,76.75,65.3799972534179,1.0,-82686,0.0,4.582867209331092e-06
670,AKAM,2018,10,72.5500030517578,67.5699996948242,1.0,-293360,0.0,1.6259366246280006e-05
671,AKAM,2019,2,70.370002746582,72.7200012207031,1.0,-1948018,0.0,0.00010796814226240109
672,AKAM,2019,3,69.120002746582,76.6900024414062,0.0,-3966996,0.0,0.0002198692204812345
673,AKAM,2019,4,75.8899993896484,76.935001373291,1.0,-1588382,0.0,8.803594391719542e-05
674,AKAM,2019,7,86.5599975585937,88.41666920979814,1.0,-586743,0.0,3.251999395688973e-05
675,AKAM,2019,9,89.2600021362304,91.3399963378906,1.0,-281278,0.0,1.558973043281445e-05
676,AKAM,2019,10,88.1419998168945,88.54600219726558,1.0,-781830,0.0,4.333262991658405e-05
677,AKAM,2020,2,97.4499969482421,87.0199966430664,1.0,-2629554,0.0,0.00014574205922082768
678,AKAM,2020,3,84.70000076293945,99.84000015258769,1.0,-1425000,0.0,7.898008215485755e-05
679,AKAM,2020,4,100.93166732788067,98.57833353678383,1.0,-500000,0.0,2.771230952802019e-05
680,AKAM,2020,7,111.47571454729287,111.65856933593672,1.0,-1572513,0.0,8.715551608404354e-05
681,ALB,2012,4,56.5689239501953,51.2612724304199,1.0,-15067025,0.0,0.0008554288854881648
682,ALB,2012,7,50.2539863586425,52.8993988037109,1.0,61878,1.0,3.5131883250611863e-06
683,ALB,2013,1,54.931187629699664,55.5829091072082,1.0,-554571,0.0,3.148556303345958e-05
684,ALB,2013,2,57.4998550415039,54.8819770812988,1.0,-1096809,0.0,6.227207235522735e-05
685,ALB,2014,1,58.3449974060058,55.7304191589355,1.0,-747857,0.14285714285714285,7.92718872046311e-05
686,ALB,2014,8,54.9134534200032,56.884966532389306,1.0,306450,1.0,1.7398575785663067e-05
687,ALB,2015,1,48.033750534057546,47.0962333679199,1.0,319285,0.25,2.5069465061446066e-05
688,ALB,2015,2,47.016611735026004,49.234327952067,1.0,316309,1.0,1.795865720229079e-05
689,ALB,2015,3,46.8315696716308,53.2395324707031,1.0,-79186,0.0,4.4957420213684406e-06
690,ALB,2015,9,41.0260162353515,47.1698417663574,1.0,199478,1.0,1.1326380861616689e-05
691,ALB,2016,3,54.7735137939453,59.9702644348144,1.0,-117960,0.0,6.697119177647716e-06
692,ALB,2016,5,70.3345718383789,74.4042816162109,1.0,-1414396,0.0,8.030166147020725e-05
693,ALB,2016,8,76.45155588785799,76.40192667643227,1.0,-4512478,0.0,0.00025619463877079825
694,ALB,2017,1,88.4443130493164,85.4821090698242,1.0,-361245,0.0,2.0509593292064263e-05
695,ALB,2017,8,106.219375610351,115.51389694213799,1.0,-1958236,0.0,0.00011117804554953567
696,ALB,2018,9,95.1622772216796,94.7961616516113,0.5,-301041,0.0,1.7091481981046812e-05
697,ALB,2019,1,70.3199958801269,77.45628356933591,1.0,-346035,0.0,1.964598976082738e-05
698,ALB,2019,3,79.130012512207,72.9331893920898,1.0,-382564,0.0,2.1719917594604032e-05
699,ALB,2019,5,70.1050567626953,66.6784744262695,1.0,70850,1.0,4.0224803211428565e-06
700,ALB,2019,8,65.93161544799803,63.00363159179682,0.8,199790,1.0,1.1343530764659845e-05
701,ALB,2019,9,67.5732803344726,63.8473815917968,1.0,-2520000,0.0,0.0001430719888395
702,ALB,2020,1,78.5866241455078,85.1681976318359,1.0,-1358890,0.0,7.71504163218647e-05
703,ALB,2020,2,90.24485996791289,58.470375061035085,1.0,-4037666,0.0,0.0002292291246676573
704,ALB,2020,9,94.7395477294921,93.068374633789,0.0,-5901770,0.0,0.0003350706236402
705,ALB,2020,11,111.1906494140618,137.1515136718744,0.6,-29353393,0.0,0.0016665440997702724
706,ALGN,2012,2,27.1200008392334,28.2399997711181,0.0,-11234993,0.0,0.0005395044844471108
707,ALGN,2012,4,31.783333460489867,31.216665903727165,1.0,-9965126,0.0,0.0004785999990446437
708,ALGN,2012,5,31.2099990844726,34.7299995422363,1.0,-3827120,0.0,0.0001838154311009839
709,ALGN,2012,7,34.1800003051757,34.6699981689453,1.0,-22755177,0.0,0.0010927924084287311
710,ALGN,2012,11,26.2299995422363,25.6399993896484,1.0,-2043173,0.0,9.811375609021487e-05
711,ALGN,2013,2,32.1199989318847,30.9899997711181,1.0,-16526226,0.0,0.0007937518916082693
712,ALGN,2013,5,36.4500007629394,35.4099998474121,1.0,-3345674,0.0,0.00016068197858971542
713,ALGN,2013,7,38.4899997711181,43.085000991821204,1.0,-1762564,0.0,8.46427011714664e-05
714,ALGN,2013,10,51.889999389648395,56.079999923706055,1.0,-21728282,0.0,0.0010434644726538761
715,ALGN,2014,10,47.5900001525878,54.25,1.0,-1099232,0.0,5.279174470154013e-05
716,ALGN,2015,7,60.4000015258789,56.4500007629394,1.0,-13969549,0.0,0.0006708883124800697
717,ALGN,2015,10,67.9700012207031,67.1900024414062,1.0,-3987663,0.0,0.00019151528378395956
718,ALGN,2015,11,66.3300018310546,65.7600021362304,1.0,-100000,0.0,4.802788123004046e-06
719,ALGN,2016,5,76.3300018310546,79.370002746582,1.0,-12910018,0.0,0.0006200222694609907
720,ALGN,2017,10,219.63999938964798,250.289998372395,1.0,-5422218,0.0,0.0002604044777998222
721,ALGN,2018,4,256.5683441162103,309.8133392333978,1.0,-20725786,0.0,0.0009953520848289
722,ALGN,2018,5,308.6400024414056,360.7959960937494,1.0,-29087182,0.07142857142857142,0.001503349336448868
723,ALGN,2018,11,210.100006103515,209.5,1.0,-5426999,0.0,0.000260639508735603
724,ALGN,2019,2,250.75,247.58999633789,1.0,-5586650,0.0,0.00026830073116325886
725,ALGN,2019,10,184.509994506835,258.769989013671,1.0,-2874608,0.0,0.00013805575342821705
726,ALGN,2019,11,268.510009765625,270.010009765625,1.0,-8248933,0.0,0.0003961638837791295
727,ALGN,2020,5,203.259994506835,245.619995117187,1.0,-6718998,0.0,0.0003226811808334721
728,ALGN,2020,7,301.66332499186154,301.016667683919,0.8333333333333334,-21128172,0.0,0.0010146871430592
729,ALGN,2020,10,450.48601074218743,447.8180053710932,1.0,-67035293,0.0,0.0032194230988089527
730,ALGN,2020,11,475.100006103515,536.590026855468,1.0,-27449238,0.0,0.0013182645102690497
731,ALK,2012,2,17.1713943481445,15.6898641586303,1.0,-3007038,0.0,0.0005772543213055212
732,ALK,2012,3,15.8090124130249,15.6921119689941,1.0,-139148,0.0,2.671237541171497e-05
733,ALK,2012,4,15.5167541503906,14.5410566329956,1.0,-242666,0.0,4.658047585643251e-05
734,ALK,2012,7,16.4564819335937,15.5482263565063,1.0,-790804,0.0,0.000151801044756594
735,ALK,2012,9,15.552726745605401,16.41152191162105,0.5,-187511,0.0,3.599736482330178e-05
736,ALK,2013,1,20.9572849273681,22.8412380218505,1.0,-1292531,0.0,0.0002481183338195961
737,ALK,2013,3,26.93737125396725,26.7417850494384,1.0,-5091034,0.0,0.0009773193999083577
738,ALK,2013,4,27.048278808593704,29.641150156656835,1.0,-58986,0.0,1.1323470961286334e-05
739,ALK,2013,7,27.66802310943595,26.75556755065915,1.0,-2868672,0.0,0.0005507269091768183
740,ALK,2013,9,28.1381168365478,28.2824649810791,1.0,-1364428,0.0,0.0002619267909324266
741,ALK,2013,10,27.9734773635864,33.20596122741695,1.0,-3577530,0.0,0.0006867615843257124
742,ALK,2013,11,33.777979532877566,32.6294136047363,1.0,-1996587,0.0,0.00038326673208979254
743,ALK,2014,1,35.7606010437011,39.3068046569824,1.0,-404217,0.0,7.75953712467237e-05
744,ALK,2014,2,38.6036224365234,42.1150932312011,1.0,-8099478,0.0,0.0015548630576086807
745,ALK,2014,3,41.4300346374511,42.0198211669921,1.0,-2054558,0.0,0.00039440524552707866
746,ALK,2014,5,44.33579381306961,43.72481664021803,1.0,-3755747,0.0,0.0007209692334342057
747,ALK,2014,12,50.6607131958007,54.6104431152343,0.0,-562959,0.0,0.0001080780981444
748,ALK,2015,1,59.885894775390554,58.01362609863275,1.0,-1301214,0.0,0.00024979516839192175
749,ALK,2015,2,58.3799629211425,60.1593322753906,1.0,-4284448,0.0,0.0008224677078152014
750,ALK,2015,4,62.6449470520019,59.2431869506835,1.0,-431080,0.0,8.275242424203705e-05
751,ALK,2015,5,59.8933448791503,59.4639663696289,1.0,-1478954,0.0,0.0002839113734469531
752,ALK,2015,6,57.8755683898925,66.0813026428222,0.6666666666666666,-332997,0.0,6.392464364067149e-05
753,ALK,2015,7,68.1664581298828,70.2202377319336,1.0,-3053818,0.0,0.0005862499762418964
754,ALK,2015,9,73.4942321777343,70.0726852416992,1.0,-811814,0.0,0.00015583978698692215
755,ALK,2015,10,70.5568580627441,74.07712554931635,1.0,-755092,0.0,0.0001449551457386966
756,ALK,2015,12,75.5634994506836,61.9986686706543,1.0,-580900,0.0,0.00011151432897351942
757,ALK,2016,1,67.63218688964842,66.28873825073238,1.0,-347100,0.0,6.663216317216146e-05
758,ALK,2016,2,63.7185440063476,72.6310958862304,0.0,-1774097,0.0,0.0003405745932964399
759,ALK,2016,4,73.6056861877441,65.40974426269526,1.0,-2326422,0.0,0.00044660049376299036
760,ALK,2016,6,57.3435821533203,58.956127166748,1.0,-391078,0.0,7.507388042178407e-05
761,ALK,2016,7,62.11133956909175,63.077428817748995,1.0,-442820,0.0,8.500735953873966e-05
762,ALK,2016,9,61.5610923767089,69.7885818481445,1.0,-969346,0.0,0.00018608636611966886
763,ALK,2016,10,68.2909927368164,70.4370422363281,1.0,-937613,0.0,0.00017999122978676183
764,ALK,2016,11,74.6649475097656,83.3650512695312,1.0,-739378,0.0,0.000141938409585274
765,ALK,2016,12,84.6710433959961,87.6211776733398,1.0,-5366258,0.0,0.0010301215613762172
766,ALK,2017,1,85.11260223388666,88.18957519531244,1.0,-967294,0.0,0.00018569007464067728
767,ALK,2017,3,88.1381568908691,81.05090332031244,1.0,-2179977,0.0,0.00041848906368819873
768,ALK,2017,4,85.4615783691406,80.6637496948242,1.0,-508225,0.0,9.755824063408948e-05
769,ALK,2017,7,87.0956497192382,80.4840316772461,1.0,-529105,0.0,0.0001015680724529
770,ALK,2017,8,75.6884841918945,73.5712509155273,1.0,-408160,0.0,7.835422155216752e-05
771,ALK,2017,11,60.744472503662074,66.07815297444661,1.0,-35386,0.0,6.79302521591109e-06
772,ALK,2018,2,62.166482289632135,61.479611714680935,1.0,-227899,0.0,4.3748933347878275e-05
773,ALK,2018,5,58.369514465332,58.4273414611816,1.0,-98991,0.0,1.9003316325953923e-05
774,ALK,2018,9,65.98453903198235,61.30214118957515,1.0,-200441,0.0,3.847618687581769e-05
775,ALK,2018,10,58.62924480438228,64.95998382568352,1.0,-58171,0.0,1.1167078305875512e-05
776,ALK,2019,3,54.473758697509766,57.01697667439777,1.0,-249612,0.0,4.791756702313329e-05
777,ALK,2019,7,62.9259376525878,57.7621040344238,1.0,-157950,0.0,3.032137762328696e-05
778,ALK,2019,10,67.77169545491533,69.40548706054683,1.0,-646477,0.0,0.00012410806505044962
779,ALK,2019,11,70.46126174926755,66.98512268066405,1.0,-101911,0.0,1.956271166874758e-05
780,ALK,2020,3,28.817500591278048,28.312500476837126,1.0,-3393,0.5,4.478159365994081e-06
781,ALK,2020,5,27.829999923706,39.2999992370605,1.0,-31964,0.5,1.3777895774915619e-05
782,ALK,2020,9,40.13666661580397,36.5999997456868,1.0,-178418,0.0,3.424958456238032e-05
783,ALK,2020,11,50.9700012207031,52.5800018310546,1.0,-55067,0.5,2.6114250484017877e-05
784,ALK,2020,12,49.8800010681152,50.9799995422363,1.0,-563552,0.0,0.00010818396860820976
785,ALL,2012,5,28.376407623291,28.9128684997558,1.0,-1899710,0.0,5.2833223046796236e-05
786,ALL,2012,8,30.80901069641112,31.54373970031734,1.0,-3819390,0.0,0.00010621706806133568
787,ALL,2012,10,34.3337364196777,32.744285583496,1.0,-420000,0.0,1.1681010324357762e-05
788,ALL,2013,3,40.3545608520507,42.5769996643066,1.0,-1772408,0.0,4.929407215825983e-05
789,ALL,2013,5,41.6196327209472,41.4472160339355,1.0,-13852417,0.0,0.0003852345541533141
790,ALL,2013,6,40.490661621093665,43.088272094726534,1.0,-318046,0.0,8.845481779866648e-06
791,ALL,2013,7,44.0075988769531,42.4438896179199,1.0,-319044,0.0,8.873229185534279e-06
792,ALL,2013,8,44.8667945861816,41.5182151794433,1.0,-2434180,0.0,6.769872653669943e-05
793,ALL,2013,9,44.4979972839355,45.94037882486973,1.0,-957767,0.0,2.664007676012401e-05
794,ALL,2013,10,43.8156700134277,46.0872077941894,1.0,-8001168,0.0,0.0002225159666283887
795,ALL,2014,1,46.1432151794433,45.7267341613769,1.0,-1059226,0.0,2.9461306357381637e-05
796,ALL,2014,2,45.5792160034179,48.3992004394531,1.0,-4032289,0.0,0.00011214799203076531
797,ALL,2014,3,49.3499412536621,49.5766983032226,1.0,-1288534,0.0,3.583497482677751e-05
798,ALL,2014,4,48.4602737426757,50.9373588562011,1.0,-2841500,0.0,7.902759723014899e-05
799,ALL,2014,5,50.69023768107093,51.7434094746907,1.0,-351912,0.0,9.787688203548365e-06
800,ALL,2014,6,51.4629554748535,50.7793579101562,1.0,-4166721,0.0,0.0001158806285649
801,ALL,2014,8,52.5023918151855,53.82752227783197,1.0,-7413808,0.0,0.0002062012032468563
802,ALL,2014,10,53.780560811360665,56.257417043050104,1.0,-4511871,0.0,0.00012548383745992947
803,ALL,2014,11,57.83332252502435,59.66401100158685,1.0,-19888644,0.0,0.0005531397021645286
804,ALL,2015,1,62.8995933532714,63.9162368774414,1.0,-989805,0.0,2.7528394511390056e-05
805,ALL,2015,2,62.729413032531696,62.320439338684025,1.0,-32452309,0.0,0.0009025583004007799
806,ALL,2015,5,59.938934326171804,60.09108161926265,1.0,-10931790,0.0,0.0003040341680209148
807,ALL,2015,6,59.1056823730468,60.3809051513671,0.0,665000,1.0,1.849493301356645e-05
808,ALL,2015,8,55.64923171997068,51.5060165405273,1.0,57570,1.0,1.6011327723173245e-06
809,ALL,2015,11,56.3772850036621,56.6472854614257,1.0,-764108,0.0,2.1251160847681264e-05
810,ALL,2016,2,56.485157012939396,59.1638889312744,1.0,-4569371,0.0,0.0001270830367469188
811,ALL,2016,8,62.4343032836914,62.7739028930664,1.0,-3311570,0.0,9.210114529436038e-05
812,ALL,2016,9,63.2493324279785,61.7407798767089,1.0,-200580,0.0,5.578921451333093e-06
813,ALL,2017,1,67.92007827758785,71.45614242553705,1.0,-2719056,0.0,7.562219335358789e-05
814,ALL,2017,3,76.2978744506836,75.0983581542968,1.0,-3121664,0.0,8.681950082775422e-05
815,ALL,2017,4,73.5851440429687,77.8387985229492,1.0,-2750776,0.0,7.650437551512144e-05
816,ALL,2017,7,82.21868515014646,87.2921981811523,1.0,-4255055,0.0,0.0001183412979134
817,ALL,2017,8,87.05125808715815,83.79317855834955,1.0,-9017568,0.0,0.0002507959738021766
818,ALL,2017,11,91.6230430603027,96.32157897949216,1.0,-29920516,0.0,0.0008321393382820973
819,ALL,2018,8,93.66457112630201,95.28879547119136,1.0,-4346590,0.0,0.00012088705285359473
820,ALL,2018,11,84.41917037963864,81.71393585205075,1.0,-64118,0.0,1.7831763120751585e-06
821,ALL,2019,8,99.4862632751463,100.98031234741175,1.0,-34757956,0.0,0.0009666695912022052
822,ALL,2019,9,103.088905334472,103.630561828613,1.0,-2994495,0.0,8.328268336008974e-05
823,ALL,2020,5,95.76570510864255,98.7522392272946,1.0,-69777618,0.0,0.0019406823213318908
824,ALL,2020,6,94.0838851928711,92.9450149536132,1.0,-3008603,0.0,8.367508465239307e-05
825,ALLE,2014,2,51.2125549316406,50.0191116333007,1.0,732700,0.25,0.00011507250083105753
826,ALLE,2014,8,48.960594177246,46.1980590820312,1.0,124865,1.0,1.1278049477640143e-05
827,ALLE,2015,3,55.1891746520996,57.7713737487793,1.0,-277410,0.0,2.505578900671995e-05
828,ALLE,2015,11,62.23734792073564,63.22203191121417,1.0,-534097,0.0,4.823948032736487e-05
829,ALLE,2016,2,54.6482543945312,60.5882720947265,1.0,1274,1.0,1.150294571365997e-07
830,ALLE,2016,7,68.5555191040039,68.5936965942382,1.0,-1401584,0.0,0.0001265894849471129
831,ALLE,2016,8,68.3838500976562,67.9736633300781,1.0,-1567748,0.0,0.0001415986442681
832,ALLE,2016,11,60.6413650512695,64.4828109741211,1.0,-750653,0.0,6.780118976778067e-05
833,ALLE,2017,4,75.4479751586914,76.1579360961914,1.0,-917525,0.0,8.287065650475088e-05
834,ALLE,2018,2,82.61962318420404,83.03450775146479,1.0,-1795096,0.0,0.00016213230375834074
835,ALLE,2019,2,86.08422088623045,85.63066101074216,1.0,-4605259,0.0,0.00041594031745664767
836,ALLE,2019,10,111.375144958496,116.996482849121,1.0,-6181245,0.0,0.0005582950601606454
837,ALLE,2020,2,129.5317687988274,93.52985992431636,0.8,-24235000,0.0,0.00218898510906849
838,ALLE,2020,3,116.603805541992,91.6128387451171,1.0,-791058,0.0,7.14465003423076e-05
839,ALLE,2020,11,111.690795898437,110.696754455566,1.0,-812753,0.0,7.34074148808535e-05
840,AMAT,2012,2,10.9415664672851,10.8652906417846,1.0,-645000,0.0,4.78932866561146e-06
841,AMAT,2012,11,8.973892688751215,9.632009506225579,1.0,-271745,0.0,2.017719663280098e-06
842,AMAT,2013,2,12.0396043777465,11.91541042327876,1.0,-8530230,0.0,6.3339979905342e-05
843,AMAT,2013,5,13.034302393595299,13.503859202067,1.0,-12684609,0.0,9.418723195168488e-05
844,AMAT,2013,6,13.5067977905273,13.7005052566528,1.0,-572638,0.0,4.252014253882298e-06
845,AMAT,2013,7,14.31685256958,13.7891826629638,1.0,-370565,0.0,2.7515654762328843e-06
846,AMAT,2013,8,13.588045438130633,14.669467926025368,1.0,-1879500,0.0,1.3953653377390784e-05
847,AMAT,2013,9,15.747670173645,15.7919826507568,1.0,-108274,0.0,8.03965520034691e-07
848,AMAT,2013,10,16.0401134490966,15.7742528915405,1.0,-436250,0.0,3.239294000578293e-06
849,AMAT,2014,2,15.881301403045601,16.8441925048828,1.0,-18847798,0.0,0.0001399538234510471
850,AMAT,2014,3,18.0540723800659,17.0861673355102,1.0,-991146,0.0,7.359570678336397e-06
851,AMAT,2014,4,17.237030029296832,17.741640090942365,1.0,-83280,0.0,6.183802965459262e-07
852,AMAT,2014,5,18.112319946289,20.1482696533203,1.0,-134695,0.0,1.0001506787843968e-06
853,AMAT,2014,6,20.3464183807373,19.7249507904052,1.0,-563200,0.0,4.1819378363912786e-06
854,AMAT,2014,7,20.81927967071525,19.04042720794675,1.0,-1604835,0.0,1.1916405504925996e-05
855,AMAT,2015,5,17.7500667572021,18.6730194091796,1.0,-20178000,0.0,0.0001498428720496
856,AMAT,2015,6,18.4345664978027,16.0408210754394,1.0,-4952481,0.0,3.677383472279105e-05
857,AMAT,2015,8,15.540975570678675,14.4887986183166,1.0,356440,1.0,2.646677767645998e-06
858,AMAT,2015,9,14.12438726425165,14.834759235382,1.0,-873269,0.5,1.287350680179073e-05
859,AMAT,2016,3,18.904898325602165,19.564077377319297,1.0,-99950,0.0,7.421603102757602e-07
860,AMAT,2016,4,19.819046656290634,18.382525126139267,0.6666666666666666,-186604,0.0,1.3855965923243832e-06
861,AMAT,2016,5,21.83491611480705,22.031173706054652,1.0,-469350,0.0,3.4850719522554086e-06
862,AMAT,2016,6,22.9727573394775,22.4574604034423,1.0,-2679370,0.0,1.9897812815788582e-05
863,AMAT,2016,8,26.368076324462823,27.92731742858882,1.0,-934955,0.0,6.942337953316169e-06
864,AMAT,2016,10,27.8370685577392,27.1695747375488,1.0,-6831369,0.0,5.072507078863596e-05
865,AMAT,2017,8,41.9937438964843,44.7892990112304,1.0,-1002211,0.0,7.441732094240486e-06
866,AMAT,2017,11,53.75097427368157,49.82995910644526,1.0,-290000,0.0,2.1533415705849974e-06
867,AMAT,2017,12,48.5488929748535,51.3755989074707,1.0,-6440184,0.0,4.782039790027924e-05
868,AMAT,2018,1,54.6305961608886,52.3749389648437,1.0,-3048378,0.0,2.263516920778191e-05
869,AMAT,2019,8,45.673061370849524,50.290747642517076,1.0,-138000,0.0,1.0246935749680332e-06
870,AMAT,2019,9,50.6383387247721,51.20756530761713,1.0,-2638105,0.0,1.9588763822768228e-05
